id,role,version,category,file_path,expected,actual,exact_match,norm_exact_match,char_distance,expected_chars,cer,rtf,audio_duration_s,inference_time_s
director_055,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_055.wav,生成本年级周工作简报。,生成 成本 年级 中 工作 简报,False,False,2,10,0.2,0.3136,2.451,0.7685
director_056,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_056.wav,查看本年级数学成绩排名。,查看 本 年级 数学 成绩 排名,False,True,0,11,0.0,0.2972,2.748,0.8168
director_057,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_057.wav,帮我生成本年级周简报。,帮 我 生成 成本 年级 中 警报,False,False,3,10,0.3,0.3733,2.334,0.871
director_058,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_058.wav,我想看一下本年级数学成绩排名。,我 想 看一下 的 年级 数学 成绩 排名,False,False,1,14,0.0714,0.284,3.266,0.9276
director_059,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_059.wav,生成一份包含七年级一班数据的周工作简报。,生成 一份 包含 七年级 一般 数据 的 中 工作 简报,False,False,2,19,0.1053,0.2245,4.216,0.9466
director_060,director,humanized,humanized/director,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/director/director_060.wav,生成年级简报。,生成 年级 简报,False,True,0,6,0.0,0.3429,1.522,0.522
teacher_001,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_001.wav,打开我的教学工作台。,打开 我 的 教学 工作台,False,True,0,9,0.0,0.3922,2.094,0.8213
teacher_002,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_002.wav,返回教师工作台首页。,返回 教师 工作台 首页,False,True,0,9,0.0,0.2791,2.232,0.623
teacher_003,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_003.wav,帮我打开教学工作台。,帮 我 打开 教学 工作台,False,True,0,9,0.0,0.3749,2.183,0.8183
teacher_004,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_004.wav,我想回到教师工作台首页。,我 想 回到 教师 工作台 首页,False,True,0,11,0.0,0.3162,2.581,0.8161
teacher_005,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_005.wav,切到七年级数学教师工作台首页。,七 到 七年级 数学 教师 工作台 首页,False,False,1,14,0.0714,0.2905,3.337,0.9694
teacher_006,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_006.wav,打开教学工作台。,打开 教学 工作台,False,True,0,7,0.0,0.4393,1.769,0.7771
teacher_007,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_007.wav,查看今天我的课程安排。,查看 今天 我 的 课程 安排,False,True,0,10,0.0,0.3191,2.423,0.7732
teacher_008,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_008.wav,查询下一节课的上课班级。,查询 下 一节 课 的 上课 班级,False,True,0,11,0.0,0.3022,2.609,0.7883
teacher_009,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_009.wav,帮我看一下今天我的课表。,帮 我 看一下 今天 我 的 课表,False,True,0,11,0.0,0.3753,2.38,0.8931
teacher_010,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_010.wav,我想查一下下一节课上哪个班。,我 想 查 一下 下 一节 课 上 哪个 班,False,True,0,13,0.0,0.3018,2.988,0.9015
teacher_011,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_011.wav,看一下今天下午第三节课的上课班级。,看一下 今天下午 第三节 课 的 上课 班级,False,True,0,16,0.0,0.2507,3.65,0.915
teacher_012,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_012.wav,看我的课表。,看我 的 课表,False,True,0,5,0.0,0.3068,1.119,0.3432
teacher_013,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_013.wav,打开七年级一班学生名单。,打开 七年级 一般 学生 名单,False,False,1,11,0.0909,0.317,2.593,0.8221
teacher_014,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_014.wav,查看今天本班学生考勤情况。,查看 今天 本班 学生 考勤 情况,False,True,0,12,0.0,0.2793,3.166,0.8842
teacher_015,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_015.wav,帮我打开七年级一班学生名单。,帮 我 打开 七年级 一般 学生 名单,False,False,1,13,0.0769,0.2986,3.007,0.8978
teacher_016,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_016.wav,我想看一下今天本班考勤情况。,我 想 看一下 今天 本班 考勤 情况,False,True,0,13,0.0,0.2859,3.173,0.9071
teacher_017,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_017.wav,打开七年级二班学生名单。,打开 七年级 二 班 学生 名单,False,True,0,11,0.0,0.3191,2.628,0.8385
teacher_018,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_018.wav,看班级名单。,看 班级 名单,False,True,0,5,0.0,0.4965,1.223,0.6073
teacher_019,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_019.wav,为今天第一节课发起点名。,为 今天 第一节 课 发起 点名,False,True,0,11,0.0,0.3442,2.604,0.8964
teacher_020,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_020.wav,查询本周我的调课记录。,查询 本周 我 的 掉 可 记录,False,False,2,10,0.2,0.3285,2.26,0.7425
teacher_021,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_021.wav,帮我给今天第一节课发起点名。,帮 我 给 今天 第一节 课 发起 点名,False,True,0,13,0.0,0.3105,2.995,0.9301
teacher_022,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_022.wav,我想查一下这周我的调课记录。,我 想 查 一下 这 周 我 的 掉 可 记录,False,False,2,13,0.1538,0.2481,2.86,0.7096
teacher_023,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_023.wav,给七年级一班今天第一节数学课发起点名。,给 七年级 一般 今天 的 一节 数学 课 发起 点名,False,False,2,18,0.1111,0.2785,4.132,1.1509
teacher_024,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_024.wav,发起点名。,发起 点名,False,True,0,4,0.0,0.6745,1.036,0.6992
teacher_025,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_025.wav,打开我的作业批改列表。,打开 我 的 作业 批改 列表,False,True,0,10,0.0,0.3748,2.152,0.8065
teacher_026,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_026.wav,查看未提交作业的学生名单。,查看 为 提交 作业 的 学生 名单,False,False,1,12,0.0833,0.2997,2.829,0.848
teacher_027,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_027.wav,帮我打开作业批改列表。,帮 我 打开 作业 批改 列表,False,True,0,10,0.0,0.3536,2.241,0.7923
teacher_028,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_028.wav,我想看一下谁还没交作业。,我 想 看一下 谁 还 没 交 作业,False,True,0,11,0.0,0.3197,2.535,0.8103
teacher_029,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_029.wav,查一下七年级一班语文作业未提交名单。,查 一下 七年级 一般 语文 作业 为 提交 名单,False,False,2,17,0.1176,0.2425,3.816,0.9255
teacher_030,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_030.wav,看未交作业。,看 未 交 作业,False,True,0,5,0.0,0.5282,1.2,0.6337
teacher_031,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_031.wav,查询本次作业完成率。,查询 本次 作业 完成 与,False,False,1,9,0.1111,0.3459,2.168,0.7497
teacher_032,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_032.wav,打开最近一次考试成绩分析。,打开 最近 一次 考试 成绩 分析,False,True,0,12,0.0,0.3263,2.802,0.9143
teacher_033,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_033.wav,帮我查一下这次作业完成率。,帮 我 查 一下 这次 作业 完成 与,False,False,1,12,0.0833,0.3362,2.659,0.8938
teacher_034,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_034.wav,我想看一下最近一次考试成绩分析。,我 想 看一下 最近 一次 考试 成绩 分析,False,True,0,15,0.0,0.2636,3.429,0.9037
teacher_035,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_035.wav,看一下七年级一班最近一次数学考试成绩分析。,看一下 七年级 一般 最近 一次 数学 考试 成绩 分析,False,False,1,20,0.05,0.2092,4.52,0.9458
teacher_036,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_036.wav,看成绩分析。,看 成绩 分析,False,True,0,5,0.0,0.3371,1.293,0.4358
teacher_037,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_037.wav,查看本班数学成绩分布。,查看 本班 数学 成绩 分布,False,True,0,10,0.0,0.3418,2.4,0.8203
teacher_038,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_038.wav,打开学生课堂表现记录。,打开 学生 课堂 表现 记录,False,True,0,10,0.0,0.3353,2.408,0.8072
teacher_039,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_039.wav,帮我看一下本班数学成绩分布。,帮 我 看一下 本班 数学 成绩 分布,False,True,0,13,0.0,0.3359,2.856,0.9594
teacher_040,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_040.wav,我想打开学生课堂表现记录。,我 想 打开 学生 课堂 表现 记录,False,True,0,12,0.0,0.2746,2.86,0.7854
teacher_041,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_041.wav,打开张明的课堂表现记录。,打开 张明 的 课堂 表现 记录,False,True,0,11,0.0,0.3297,2.419,0.7975
teacher_042,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_042.wav,看课堂表现。,看 课堂 表现,False,True,0,5,0.0,0.4558,1.281,0.5839
teacher_043,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_043.wav,给张明添加课堂表扬记录。,给 张明 添加 课堂 表扬 记录,False,True,0,11,0.0,0.3736,2.564,0.958
teacher_044,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_044.wav,查询成绩下降明显的学生。,查询 成绩 下降 明显 的 学生,False,True,0,11,0.0,0.3144,2.736,0.8603
teacher_045,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_045.wav,帮我给张明加一条课堂表扬记录。,帮 我 给 张明 加一 条 课堂 表扬 记录,False,True,0,14,0.0,0.289,3.135,0.9059
teacher_046,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_046.wav,我想查一下成绩下降比较明显的学生。,我 想 查 一下 成绩 下降 比较 明显 的 学生,False,True,0,16,0.0,0.2334,3.765,0.8791
teacher_047,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_047.wav,给李晓彤添加一条课堂表扬记录。,给 你 小 从 添加 一条 课堂 表扬 记录,False,False,3,14,0.2143,0.3092,3.238,1.001
teacher_048,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_048.wav,加表扬记录。,家 表扬 记录,False,False,1,5,0.2,0.5504,1.12,0.6163
teacher_049,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_049.wav,查看本周家校沟通记录。,查看 本周 家校 沟通 记录,False,True,0,10,0.0,0.3274,2.388,0.7818
teacher_050,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_050.wav,打开我的备课任务。,打开 我 的 备课 任务,False,True,0,8,0.0,0.4241,1.723,0.7305
teacher_051,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_051.wav,帮我看一下这周家校沟通记录。,帮 我 看一下 这 中 家校 沟通 记录,False,False,1,13,0.0769,0.3072,2.844,0.8737
teacher_052,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_052.wav,我想打开我的备课任务。,我 想 打开 我 的 备课 任务,False,True,0,10,0.0,0.3388,2.175,0.7368
teacher_053,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_053.wav,看一下七年级一班本周家校沟通记录。,看一下 七年级 一般 本周 家校 沟通 记录,False,False,1,16,0.0625,0.2427,3.51,0.8519
teacher_054,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_054.wav,看家校沟通。,参加 小 沟通,False,False,3,5,0.6,0.3088,1.293,0.3992
teacher_055,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_055.wav,查询本学期我的授课课时。,查询 本学期 我 的 授课 课时,False,True,0,11,0.0,0.289,2.736,0.7909
teacher_056,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_056.wav,生成本班学习情况简报。,生成 本班 学习 情况 警报,False,False,1,10,0.1,0.3105,2.555,0.7935
teacher_057,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_057.wav,帮我查一下这学期我的授课课时。,帮 我 查 一下 这 学期 我 的 授课 课时,False,True,0,14,0.0,0.2849,3.262,0.9293
teacher_058,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_058.wav,我想生成本班学习情况简报。,我 想 生成 本班 学习 情况 警报,False,False,1,12,0.0833,0.2999,2.976,0.8926
teacher_059,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_059.wav,生成七年级一班本周学习情况简报。,生成 七年级 一般 本周 学习 情况 简报,False,False,1,15,0.0667,0.2392,3.6,0.8612
teacher_060,teacher,humanized,humanized/teacher,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/teacher/teacher_060.wav,生成班级简报。,生成 班级 警报,False,False,1,6,0.1667,0.3626,1.511,0.5477
staff_001,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_001.wav,打开我的办公工作台。,打开 我 的 办公 工作台,False,True,0,9,0.0,0.3638,2.013,0.7322
staff_002,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_002.wav,返回教职工服务首页。,返回 教职工 服务 首页,False,True,0,9,0.0,0.335,2.093,0.7011
staff_003,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_003.wav,帮我打开办公工作台。,帮 我 打开 办公 工作台,False,True,0,9,0.0,0.3546,2.125,0.7534
staff_004,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_004.wav,我想回到教职工服务首页。,我 想 回到 教职工 服务 首页,False,True,0,11,0.0,0.3369,2.442,0.8226
staff_005,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_005.wav,切到后勤办公工作台首页。,七 到 后勤 办公 工作台 首页,False,False,1,11,0.0909,0.339,2.664,0.9031
staff_006,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_006.wav,打开办公台。,打开 办公 台,False,True,0,5,0.0,0.568,1.258,0.7146
staff_007,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_007.wav,查看今天我的待办事项。,查看 今天 我 的 待办 事项,False,True,0,10,0.0,0.3285,2.318,0.7617
staff_008,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_008.wav,查询我提交的审批进度。,查询 我 提交 的 审批 进度,False,True,0,10,0.0,0.343,2.237,0.7674
staff_009,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_009.wav,帮我看一下今天我的待办。,帮 我 看一下 今天 我 的 盖板,False,False,2,11,0.1818,0.3893,2.345,0.913
staff_010,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_010.wav,我想查一下我提交的审批进度。,我 想 查 一下 我 提交 的 审批 进度,False,True,0,13,0.0,0.2853,2.848,0.8125
staff_011,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_011.wav,查一下设备采购审批的处理进度。,查 一下 设备 采购 审批 的 处理 进度,False,True,0,14,0.0,0.2848,2.992,0.852
staff_012,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_012.wav,看审批进度。,看 审批 进度,False,True,0,5,0.0,0.5477,1.165,0.6381
staff_013,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_013.wav,打开请假申请页面。,打开 请假 申请 页面,False,True,0,8,0.0,0.3845,2.094,0.8051
staff_014,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_014.wav,提交今天下午的请假申请。,提交 今天下午 的 请假 申请,False,True,0,11,0.0,0.2925,2.674,0.7821
staff_015,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_015.wav,帮我打开请假申请页面。,帮 我 打开 请假 申请 页面,False,True,0,10,0.0,0.3487,2.508,0.8745
staff_016,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_016.wav,我想提交今天下午的请假申请。,我 想 提交 今天下午 的 请假 申请,False,True,0,13,0.0,0.2747,3.15,0.8655
staff_017,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_017.wav,提交明天下午两点到五点的请假申请。,提交 明天下午 两点 到 五点 的 请假 申请,False,True,0,16,0.0,0.2391,3.765,0.9003
staff_018,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_018.wav,提请假申请。,提请 假 申请,False,True,0,5,0.0,0.4733,1.339,0.6336
staff_019,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_019.wav,查看本月我的考勤记录。,查看 本 说 我 的 考勤 记录,False,False,1,10,0.1,0.3445,2.214,0.7627
staff_020,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_020.wav,查询本周我的值班安排。,查询 本周 我 的 值班 安排,False,True,0,10,0.0,0.3271,2.307,0.7547
staff_021,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_021.wav,帮我看一下这个月我的考勤记录。,帮 我 看一下 这个 说 我 的 考勤 记录,False,False,1,14,0.0714,0.3191,2.798,0.8928
staff_022,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_022.wav,我想查一下这周我的值班安排。,我 想 查 一下 这 周 我 的 值班 安排,False,True,0,13,0.0,0.276,2.906,0.8023
staff_023,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_023.wav,看一下周三下午的值班安排。,看一下 周三 下午 的 值班 安排,False,True,0,12,0.0,0.3045,2.605,0.7931
staff_024,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_024.wav,看我的考勤。,看我 的 考勤,False,True,0,5,0.0,0.3518,1.188,0.4181
staff_025,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_025.wav,打开校园通知公告列表。,打开 校园 通知 公告 列表,False,True,0,10,0.0,0.3597,2.338,0.8408
staff_026,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_026.wav,查看最新一条学校通知。,查看 最新 一条 学校 通知,False,True,0,10,0.0,0.303,2.539,0.7694
staff_027,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_027.wav,帮我打开学校通知列表。,帮 我 打开 学校 通知 列表,False,True,0,10,0.0,0.3522,2.392,0.8424
staff_028,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_028.wav,我想看一下最新一条学校通知。,我 想 看一下 最新 一条 学校 通知,False,True,0,13,0.0,0.2683,3.069,0.8233
staff_029,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_029.wav,打开后勤处本周的通知公告列表。,打开 后勤 处 本周 的 冲击 公告 列表,False,False,2,14,0.1429,0.288,3.174,0.914
staff_030,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_030.wav,看学校通知。,看 学校 通知,False,True,0,5,0.0,0.4826,1.328,0.6406
staff_031,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_031.wav,查询会议室预约情况。,查询 会议室 预约 情况,False,True,0,9,0.0,0.3534,2.144,0.7577
staff_032,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_032.wav,预约明天下午三点的会议室。,预约 明天 下午 三点 的 会议室,False,True,0,12,0.0,0.3277,2.604,0.8534
staff_033,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_033.wav,帮我查一下会议室预约情况。,帮 我 查 一下 会议室 预约 情况,False,True,0,12,0.0,0.3347,2.67,0.8938
staff_034,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_034.wav,我想预约明天下午三点的会议室。,我 想 预约 明天 下午 三点 的 会议室,False,True,0,14,0.0,0.2732,3.046,0.8321
staff_035,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_035.wav,预约行政楼三楼第一会议室明天下午三点。,预约 行政 楼 三楼 的 一 会议室 明天 下午 三点,False,False,1,18,0.0556,0.2637,4.16,1.0968
staff_036,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_036.wav,订会议室。,并 会议室,False,False,1,4,0.25,0.5504,0.922,0.5074
staff_037,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_037.wav,打开设备报修页面。,打开 设备 报修 页面,False,True,0,8,0.0,0.4535,1.873,0.8496
staff_038,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_038.wav,提交办公室打印机报修申请。,提交 办公室 打印机 保修 申请,False,False,1,12,0.0833,0.2808,2.79,0.7834
staff_039,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_039.wav,帮我打开设备报修页面。,帮 我 打开 设备 报修 页面,False,True,0,10,0.0,0.3606,2.287,0.8248
staff_040,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_040.wav,我想提交办公室打印机报修申请。,我 想 提交 办公室 打印机 保修 申请,False,False,1,14,0.0714,0.2661,3.266,0.8691
staff_041,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_041.wav,提交行政楼二楼办公室打印机报修申请。,提交 行政 楼 二 楼 办公室 打印机 保修 申请,False,False,1,17,0.0588,0.2272,3.87,0.8793
staff_042,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_042.wav,提报修。,题 报修,False,False,1,3,0.3333,0.5882,0.816,0.4801
staff_043,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_043.wav,查看我的报修处理进度。,查看 我 的 报修 处理 进度,False,True,0,10,0.0,0.3442,2.179,0.75
staff_044,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_044.wav,查询本周食堂用餐安排。,查询 本周 食堂 用餐 安排,False,True,0,10,0.0,0.3304,2.574,0.8504
staff_045,staff,humanized,humanized/staff,/Users/lixiaofeng/Workspace/personal/flowrium-voice/audio/humanized/staff/staff_045.wav,帮我看一下我的报修处理进度。,帮 我 看一下 我 的 报修 处理 进度,False,True,0,13,0.0,0.3425,2.647,0.9066
